Time,wx,wy,wz,qx,qy,qz,q0,x,y,z,vx,vy,vz
2.293,-0.00757758,-0.00877244,18.4563,0.00124806,0.00189657,0.695933,0.718104,6.87098e+06,17469.2,0,-19.754,7615.15,0
2.294,-0.00741389,-0.00895698,18.4724,0.00126584,0.00187919,0.70253,0.711651,6.87098e+06,17476.8,0,-19.7626,7615.15,0
2.295,-0.00724669,-0.00913761,18.4885,0.00128365,0.00186162,0.709073,0.705132,6.87098e+06,17484.4,0,-19.7712,7615.15,0
2.296,-0.00707604,-0.00931423,18.5046,0.00130149,0.00184389,0.715561,0.698547,6.87098e+06,17492,0,-19.7798,7615.15,0
2.297,-0.006902,-0.00948675,18.5208,0.00131936,0.00182598,0.721993,0.691897,6.87098e+06,17499.7,0,-19.7884,7615.15,0
2.298,-0.00672466,-0.00965508,18.5369,0.00133725,0.00180791,0.728369,0.685181,6.87098e+06,17507.3,0,-19.797,7615.15,0
2.299,-0.00654407,-0.00981914,18.553,0.00135516,0.00178969,0.734688,0.678401,6.87098e+06,17514.9,0,-19.8056,7615.15,0
2.3,-0.00636033,-0.00997882,18.5691,0.00137309,0.0017713,0.74095,0.671557,6.87098e+06,17522.5,0,-19.8143,7615.15,0
2.301,-0.0061735,-0.0101341,18.5853,0.00139104,0.00175277,0.747153,0.664648,6.87098e+06,17530.1,0,-19.8229,7615.15,0
2.302,-0.00598367,-0.0102848,18.6014,0.001409,0.0017341,0.753297,0.657677,6.87098e+06,17537.7,0,-19.8315,7615.15,0
2.303,-0.00579091,-0.0104308,18.6176,0.00142697,0.00171528,0.759381,0.650642,6.87098e+06,17545.3,0,-19.8401,7615.15,0
2.304,-0.0055953,-0.0105722,18.6338,0.00144495,0.00169633,0.765405,0.643545,6.87098e+06,17553,0,-19.8487,7615.15,0
2.305,-0.00539694,-0.0107088,18.6499,0.00146294,0.00167725,0.771367,0.636386,6.87098e+06,17560.6,0,-19.8573,7615.15,0
2.306,-0.00519589,-0.0108406,18.6661,0.00148093,0.00165805,0.777268,0.629166,6.87098e+06,17568.2,0,-19.8659,7615.15,0
2.307,-0.00499226,-0.0109675,18.6823,0.00149892,0.00163872,0.783106,0.621884,6.87098e+06,17575.8,0,-19.8745,7615.15,0
2.308,-0.00478613,-0.0110893,18.6985,0.0015169,0.00161929,0.788881,0.614542,6.87098e+06,17583.4,0,-19.8831,7615.15,0
2.309,-0.00457758,-0.0112061,18.7147,0.00153488,0.00159974,0.794592,0.60714,6.87098e+06,17591,0,-19.8918,7615.15,0
2.31,-0.00436672,-0.0113177,18.7309,0.00155284,0.00158009,0.800238,0.599678,6.87098e+06,17598.7,0,-19.9004,7615.15,0
2.311,-0.00415363,-0.0114242,18.7471,0.00157079,0.00156033,0.805819,0.592157,6.87098e+06,17606.3,0,-19.909,7615.15,0
2.312,-0.00393841,-0.0115254,18.7633,0.00158872,0.00154049,0.811334,0.584578,6.87098e+06,17613.9,0,-19.9176,7615.15,0
2.313,-0.00372116,-0.0116212,18.7795,0.00160663,0.00152055,0.816783,0.576941,6.87098e+06,17621.5,0,-19.9262,7615.15,0
2.314,-0.00350196,-0.0117117,18.7958,0.00162451,0.00150052,0.822164,0.569246,6.87098e+06,17629.1,0,-19.9348,7615.15,0
2.315,-0.00328093,-0.0117967,18.812,0.00164236,0.00148042,0.827478,0.561494,6.87098e+06,17636.7,0,-19.9434,7615.15,0
2.316,-0.00305816,-0.0118763,18.8283,0.00166017,0.00146023,0.832722,0.553686,6.87098e+06,17644.3,0,-19.952,7615.15,0
2.317,-0.00283375,-0.0119503,18.8445,0.00167794,0.00143998,0.837898,0.545823,6.87098e+06,17652,0,-19.9606,7615.15,0
2.318,-0.0026078,-0.0120186,18.8608,0.00169566,0.00141966,0.843003,0.537904,6.87098e+06,17659.6,0,-19.9693,7615.15,0
2.319,-0.00238042,-0.0120814,18.8771,0.00171334,0.00139927,0.848038,0.52993,6.87098e+06,17667.2,0,-19.9779,7615.15,0
2.32,-0.00215171,-0.0121385,18.8933,0.00173096,0.00137883,0.853002,0.521902,6.87098e+06,17674.8,0,-19.9865,7615.15,0
2.321,-0.00192178,-0.0121898,18.9096,0.00174853,0.00135833,0.857894,0.513821,6.87098e+06,17682.4,0,-19.9951,7615.15,0
2.322,-0.00169074,-0.0122354,18.9259,0.00176603,0.00133778,0.862714,0.505687,6.87098e+06,17690,0,-20.0037,7615.15,0
2.323,-0.00145869,-0.0122751,18.9422,0.00178346,0.00131719,0.867461,0.497501,6.87098e+06,17697.6,0,-20.0123,7615.15,0
2.324,-0.00122574,-0.012309,18.9585,0.00180081,0.00129655,0.872134,0.489263,6.87098e+06,17705.3,0,-20.0209,7615.15,0
2.325,-0.000992004,-0.0123371,18.9748,0.00181809,0.00127588,0.876732,0.480974,6.87098e+06,17712.9,0,-20.0295,7615.15,0
2.326,-0.00075759,-0.0123592,18.9911,0.00183528,0.00125517,0.881256,0.472634,6.87098e+06,17720.5,0,-20.0381,7615.15,0
2.327,-0.00052261,-0.0123754,19.0075,0.00185238,0.00123443,0.885704,0.464245,6.87098e+06,17728.1,0,-20.0468,7615.15,0
2.328,-0.000287177,-0.0123857,19.0238,0.00186939,0.00121367,0.890076,0.455807,6.87098e+06,17735.7,0,-20.0554,7615.15,0
2.329,-5.14024e-05,-0.01239,19.0401,0.0018863,0.00119288,0.894371,0.44732,6.87098e+06,17743.3,0,-20.064,7615.15,0
2.33,0.000184599,-0.0123883,19.0565,0.0019031,0.00117207,0.898589,0.438785,6.87098e+06,17751,0,-20.0726,7615.15,0
2.331,0.000420714,-0.0123806,19.0728,0.00191978,0.00115125,0.902729,0.430204,6.87098e+06,17758.6,0,-20.0812,7615.15,0
2.332,0.000656827,-0.0123669,19.0892,0.00193635,0.00113042,0.906791,0.421575,6.87098e+06,17766.2,0,-20.0898,7615.15,0
2.333,0.000892823,-0.0123472,19.1056,0.0019528,0.00110958,0.910773,0.412901,6.87098e+06,17773.8,0,-20.0984,7615.15,0
2.334,0.00112859,-0.0123214,19.1219,0.00196912,0.00108873,0.914676,0.404182,6.87098e+06,17781.4,0,-20.107,7615.15,0
2.335,0.001364,-0.0122896,19.1383,0.0019853,0.00106788,0.918498,0.395419,6.87098e+06,17789,0,-20.1156,7615.15,0
2.336,0.00159895,-0.0122518,19.1547,0.00200134,0.00104703,0.92224,0.386612,6.87098e+06,17796.6,0,-20.1243,7615.15,0
2.337,0.00183332,-0.0122079,19.1711,0.00201724,0.00102619,0.9259,0.377761,6.87098e+06,17804.3,0,-20.1329,7615.15,0
2.338,0.00206699,-0.0121581,19.1875,0.00203298,0.00100535,0.929479,0.368869,6.87098e+06,17811.9,0,-20.1415,7615.15,0
2.339,0.00229985,-0.0121022,19.2039,0.00204856,0.000984514,0.932975,0.359935,6.87098e+06,17819.5,0,-20.1501,7615.15,0
2.34,0.00253177,-0.0120403,19.2203,0.00206398,0.000963693,0.936388,0.35096,6.87098e+06,17827.1,0,-20.1587,7615.15,0
2.341,0.00276265,-0.0119724,19.2367,0.00207923,0.000942886,0.939717,0.341945,6.87098e+06,17834.7,0,-20.1673,7615.15,0
2.342,0.00299236,-0.0118986,19.2532,0.0020943,0.000922096,0.942963,0.332891,6.87098e+06,17842.3,0,-20.1759,7615.15,0
2.343,0.00322078,-0.0118188,19.2696,0.00210918,0.000901323,0.946123,0.323798,6.87098e+06,17850,0,-20.1845,7615.15,0
2.344,0.0034478,-0.0117331,19.2861,0.00212388,0.00088057,0.949199,0.314668,6.87098e+06,17857.6,0,-20.1931,7615.15,0
2.345,0.00367331,-0.0116415,19.3025,0.00213839,0.000859839,0.952189,0.3055,6.87098e+06,17865.2,0,-20.2018,7615.14,0
2.346,0.00389719,-0.011544,19.319,0.00215269,0.000839131,0.955093,0.296296,6.87098e+06,17872.8,0,-20.2104,7615.14,0
2.347,0.00411931,-0.0114407,19.3354,0.00216678,0.00081845,0.957911,0.287057,6.87098e+06,17880.4,0,-20.219,7615.14,0
2.348,0.00433957,-0.0113316,19.3519,0.00218066,0.000797795,0.960641,0.277783,6.87098e+06,17888,0,-20.2276,7615.14,0
2.349,0.00455785,-0.0112168,19.3684,0.00219433,0.000777168,0.963284,0.268475,6.87098e+06,17895.6,0,-20.2362,7615.14,0
2.35,0.00477403,-0.0110963,19.3849,0.00220776,0.000756571,0.965839,0.259134,6.87098e+06,17903.3,0,-20.2448,7615.14,0
2.351,0.00498801,-0.01097,19.4014,0.00222097,0.000736005,0.968305,0.24976,6.87098e+06,17910.9,0,-20.2534,7615.14,0
2.352,0.00519966,-0.0108382,19.4179,0.00223394,0.000715471,0.970682,0.240355,6.87098e+06,17918.5,0,-20.262,7615.14,0
2.353,0.00540888,-0.0107008,19.4344,0.00224667,0.00069497,0.97297,0.23092,6.87098e+06,17926.1,0,-20.2706,7615.14,0
2.354,0.00561555,-0.0105579,19.4509,0.00225914,0.000674502,0.975168,0.221455,6.87098e+06,17933.7,0,-20.2792,7615.14,0
2.355,0.00581957,-0.0104096,19.4674,0.00227137,0.000654068,0.977275,0.21196,6.87098e+06,17941.3,0,-20.2879,7615.14,0
2.356,0.00602081,-0.0102558,19.4839,0.00228333,0.000633669,0.979292,0.202438,6.87098e+06,17948.9,0,-20.2965,7615.14,0
2.357,0.00621918,-0.0100968,19.5005,0.00229502,0.000613305,0.981218,0.192888,6.87098e+06,17956.6,0,-20.3051,7615.14,0
2.358,0.00641456,-0.00993243,19.517,0.00230645,0.000592977,0.983052,0.183312,6.87098e+06,17964.2,0,-20.3137,7615.14,0
2.359,0.00660685,-0.00976293,19.5336,0.00231759,0.000572684,0.984794,0.17371,6.87098e+06,17971.8,0,-20.3223,7615.14,0
2.36,0.00679593,-0.00958831,19.5501,0.00232846,0.000552427,0.986443,0.164084,6.87098e+06,17979.4,0,-20.3309,7615.14,0
2.361,0.00698172,-0.00940866,19.5667,0.00233903,0.000532205,0.988,0.154434,6.87098e+06,17987,0,-20.3395,7615.14,0
2.362,0.00716409,-0.00922405,19.5833,0.00234931,0.000512019,0.989464,0.144761,6.87098e+06,17994.6,0,-20.3481,7615.14,0
2.363,0.00734296,-0.00903456,19.5998,0.0023593,0.000491867,0.990834,0.135065,6.87098e+06,18002.3,0,-20.3567,7615.14,0
2.364,0.00751821,-0.00884029,19.6164,0.00236898,0.000471751,0.99211,0.125349,6.87098e+06,18009.9,0,-20.3654,7615.14,0
2.365,0.00768975,-0.00864131,19.633,0.00237835,0.000451669,0.993291,0.115612,6.87098e+06,18017.5,0,-20.374,7615.14,0
2.366,0.00785749,-0.00843772,19.6496,0.0023874,0.00043162,0.994378,0.105856,6.87098e+06,18025.1,0,-20.3826,7615.14,0
2.367,0.00802132,-0.00822962,19.6662,0.00239614,0.000411603,0.99537,0.0960816,6.87098e+06,18032.7,0,-20.3912,7615.14,0
2.368,0.00818115,-0.00801709,19.6828,0.00240455,0.000391619,0.996267,0.0862895,6.87098e+06,18040.3,0,-20.3998,7615.14,0
2.369,0.00833688,-0.00780024,19.6994,0.00241263,0.000371666,0.997068,0.0764808,6.87098e+06,18047.9,0,-20.4084,7615.14,0
2.37,0.00848844,-0.00757917,19.7161,0.00242038,0.000351742,0.997773,0.0666564,6.87098e+06,18055.6,0,-20.417,7615.14,0
2.371,0.00863572,-0.00735399,19.7327,0.0024278,0.000331847,0.998382,0.0568172,6.87098e+06,18063.2,0,-20.4256,7615.14,0
2.372,0.00877864,-0.00712479,19.7493,0.00243487,0.00031198,0.998894,0.0469642,6.87098e+06,18070.8,0,-20.4342,7615.14,0
2.373,0.00891711,-0.0068917,19.766,0.0024416,0.000292139,0.999309,0.0370983,6.87098e+06,18078.4,0,-20.4429,7615.14,0
2.374,0.00905105,-0.00665482,19.7827,0.00244797,0.000272322,0.999626,0.0272205,6.87098e+06,18086,0,-20.4515,7615.14,0
2.375,0.00918038,-0.00641426,19.7993,0.002454,0.000252529,0.999847,0.0173317,6.87098e+06,18093.6,0,-20.4601,7615.14,0
2.376,0.00930502,-0.00617015,19.816,0.00245966,0.000232757,0.999969,0.00743285,6.87098e+06,18101.3,0,-20.4687,7615.14,0
2.377,0.00942489,-0.0059226,19.8327,0.00246497,0.000213005,0.999994,-0.00247505,6.87098e+06,18108.9,0,-20.4773,7615.14,0
2.378,0.00953992,-0.00567174,19.8493,0.00246991,0.000193271,0.99992,-0.012391,6.87098e+06,18116.5,0,-20.4859,7615.14,0
2.379,0.00965003,-0.00541768,19.866,0.00247448,0.000173553,0.999748,-0.0223142,6.87098e+06,18124.1,0,-20.4945,7615.14,0
2.38,0.00975515,-0.00516056,19.8827,0.00247868,0.00015385,0.999477,-0.0322434,6.87098e+06,18131.7,0,-20.5031,7615.14,0
2.381,0.00985522,-0.0049005,19.8994,0.00248251,0.00013416,0.999107,-0.0421778,6.87098e+06,18139.3,0,-20.5117,7615.14,0
2.382,0.00995016,-0.00463763,19.9161,0.00248596,0.00011448,0.998638,-0.0521164,6.87098e+06,18146.9,0,-20.5204,7615.14,0
2.383,0.0100399,-0.00437209,19.9329,0.00248904,9.48082e-05,0.998069,-0.0620582,6.87098e+06,18154.6,0,-20.529,7615.14,0
2.384,0.0101244,-0.00410401,19.9496,0.00249173,7.51429e-05,0.997401,-0.0720022,6.87098e+06,18162.2,0,-20.5376,7615.14,0
2.385,0.0102037,-0.00383353,19.9663,0.00249404,5.54818e-05,0.996634,-0.0819473,6.87098e+06,18169.8,0,-20.5462,7615.14,0
2.386,0.0102775,-0.00356078,19.9831,0.00249596,3.58227e-05,0.995766,-0.0918926,6.87098e+06,18177.4,0,-20.5548,7615.14,0
2.387,0.0103459,-0.00328591,19.9998,0.00249749,1.61634e-05,0.994798,-0.101837,6.87098e+06,18185,0,-20.5634,7615.14,0
2.388,0.0104089,-0.00300905,20.0166,0.00249864,-3.49835e-06,0.99373,-0.11178,6.87098e+06,18192.6,0,-20.572,7615.14,0
2.389,0.0104664,-0.00273035,20.0333,0.00249939,-2.31649e-05,0.992561,-0.121719,6.87098e+06,18200.2,0,-20.5806,7615.14,0
2.39,0.0105183,-0.00244996,20.0501,0.00249975,-4.28385e-05,0.991292,-0.131655,6.87098e+06,18207.9,0,-20.5892,7615.14,0
2.391,0.0105646,-0.00216802,20.0669,0.00249972,-6.25215e-05,0.989923,-0.141586,6.87098e+06,18215.5,0,-20.5979,7615.14,0
2.392,0.0106053,-0.00188468,20.0836,0.00249929,-8.22162e-05,0.988452,-0.151511,6.87098e+06,18223.1,0,-20.6065,7615.14,0
2.393,0.0106403,-0.00160009,20.1004,0.00249847,-0.000101925,0.986881,-0.161429,6.87098e+06,18230.7,0,-20.6151,7615.14,0
2.394,0.0106696,-0.0013144,20.1172,0.00249725,-0.00012165,0.985209,-0.17134,6.87098e+06,18238.3,0,-20.6237,7615.14,0
2.395,0.0106932,-0.00102776,20.134,0.00249563,-0.000141394,0.983436,-0.181241,6.87098e+06,18245.9,0,-20.6323,7615.14,0
2.396,0.010711,-0.000740324,20.1508,0.00249362,-0.000161159,0.981561,-0.191131,6.87098e+06,18253.6,0,-20.6409,7615.14,0
2.397,0.010723,-0.000452248,20.1676,0.00249121,-0.000180947,0.979586,-0.201011,6.87098e+06,18261.2,0,-20.6495,7615.14,0
2.398,0.0107292,-0.000163687,20.1845,0.0024884,-0.000200761,0.977509,-0.210879,6.87098e+06,18268.8,0,-20.6581,7615.14,0
2.399,0.0107296,0.000125203,20.2013,0.00248519,-0.000220603,0.975331,-0.220733,6.87098e+06,18276.4,0,-20.6667,7615.14,0
2.4,0.0107242,0.000414266,20.2181,0.00248159,-0.000240474,0.973052,-0.230573,6.87098e+06,18284,0,-20.6754,7615.14,0
2.401,0.0107129,0.000703344,20.235,0.0024776,-0.000260378,0.970671,-0.240398,6.87098e+06,18291.6,0,-20.684,7615.14,0
2.402,0.0106957,0.000992279,20.2518,0.00247321,-0.000280317,0.968189,-0.250206,6.87098e+06,18299.2,0,-20.6926,7615.14,0
2.403,0.0106727,0.00128091,20.2687,0.00246842,-0.000300292,0.965606,-0.259997,6.87098e+06,18306.9,0,-20.7012,7615.14,0
2.404,0.0106438,0.00156908,20.2856,0.00246325,-0.000320306,0.962922,-0.269769,6.87098e+06,18314.5,0,-20.7098,7615.14,0
2.405,0.010609,0.00185663,20.3024,0.00245768,-0.000340361,0.960136,-0.279522,6.87098e+06,18322.1,0,-20.7184,7615.14,0
2.406,0.0105684,0.0021434,20.3193,0.00245173,-0.000360458,0.957249,-0.289254,6.87098e+06,18329.7,0,-20.727,7615.14,0
2.407,0.0105219,0.00242922,20.3362,0.00244538,-0.000380599,0.954261,-0.298964,6.87098e+06,18337.3,0,-20.7356,7615.14,0
2.408,0.0104696,0.00271395,20.3531,0.00243866,-0.000400787,0.951172,-0.308652,6.87098e+06,18344.9,0,-20.7442,7615.14,0
2.409,0.0104114,0.00299741,20.37,0.00243154,-0.000421022,0.947982,-0.318315,6.87097e+06,18352.6,0,-20.7528,7615.14,0
2.41,0.0103475,0.00327944,20.3869,0.00242405,-0.000441308,0.944691,-0.327954,6.87097e+06,18360.2,0,-20.7615,7615.14,0
2.411,0.0102777,0.0035599,20.4038,0.00241618,-0.000461644,0.941299,-0.337566,6.87097e+06,18367.8,0,-20.7701,7615.14,0
2.412,0.0102022,0.0038386,20.4207,0.00240794,-0.000482033,0.937806,-0.347152,6.87097e+06,18375.4,0,-20.7787,7615.14,0
2.413,0.010121,0.00411541,20.4377,0.00239932,-0.000502476,0.934212,-0.356709,6.87097e+06,18383,0,-20.7873,7615.14,0
2.414,0.010034,0.00439015,20.4546,0.00239033,-0.000522974,0.930519,-0.366236,6.87097e+06,18390.6,0,-20.7959,7615.14,0
2.415,0.00994139,0.00466267,20.4715,0.00238098,-0.000543528,0.926724,-0.375734,6.87097e+06,18398.2,0,-20.8045,7615.14,0
2.416,0.00984312,0.0049328,20.4885,0.00237126,-0.00056414,0.92283,-0.3852,6.87097e+06,18405.9,0,-20.8131,7615.14,0
2.417,0.00973927,0.0052004,20.5054,0.00236119,-0.00058481,0.918836,-0.394633,6.87097e+06,18413.5,0,-20.8217,7615.14,0
2.418,0.00962987,0.00546531,20.5224,0.00235076,-0.000605539,0.914741,-0.404033,6.87097e+06,18421.1,0,-20.8303,7615.14,0
2.419,0.00951496,0.00572736,20.5394,0.00233997,-0.000626328,0.910547,-0.413398,6.87097e+06,18428.7,0,-20.839,7615.14,0
2.42,0.00939461,0.0059864,20.5564,0.00232884,-0.000647178,0.906254,-0.422727,6.87097e+06,18436.3,0,-20.8476,7615.14,0
2.421,0.00926886,0.00624229,20.5733,0.00231737,-0.000668088,0.901861,-0.432019,6.87097e+06,18443.9,0,-20.8562,7615.14,0
2.422,0.00913778,0.00649486,20.5903,0.00230556,-0.000689059,0.89737,-0.441273,6.87097e+06,18451.5,0,-20.8648,7615.14,0
2.423,0.00900142,0.00674397,20.6073,0.00229341,-0.000710091,0.892779,-0.450488,6.87097e+06,18459.2,0,-20.8734,7615.14,0
2.424,0.00885985,0.00698947,20.6243,0.00228094,-0.000731185,0.88809,-0.459663,6.87097e+06,18466.8,0,-20.882,7615.14,0
2.425,0.00871314,0.0072312,20.6414,0.00226814,-0.000752339,0.883303,-0.468796,6.87097e+06,18474.4,0,-20.8906,7615.14,0
2.426,0.00856135,0.00746902,20.6584,0.00225501,-0.000773554,0.878418,-0.477888,6.87097e+06,18482,0,-20.8992,7615.14,0
2.427,0.00840457,0.00770279,20.6754,0.00224158,-0.000794829,0.873435,-0.486935,6.87097e+06,18489.6,0,-20.9078,7615.14,0
2.428,0.00824286,0.00793236,20.6924,0.00222783,-0.000816164,0.868354,-0.495938,6.87097e+06,18497.2,0,-20.9165,7615.14,0
2.429,0.00807632,0.00815758,20.7095,0.00221378,-0.000837558,0.863177,-0.504896,6.87097e+06,18504.9,0,-20.9251,7615.14,0
2.43,0.00790501,0.00837833,20.7265,0.00219943,-0.000859009,0.857903,-0.513807,6.87097e+06,18512.5,0,-20.9337,7615.14,0
2.431,0.00772904,0.00859445,20.7436,0.00218479,-0.000880518,0.852532,-0.52267,6.87097e+06,18520.1,0,-20.9423,7615.14,0
2.432,0.00754848,0.00880582,20.7606,0.00216985,-0.000902081,0.847065,-0.531484,6.87097e+06,18527.7,0,-20.9509,7615.14,0
2.433,0.00736344,0.0090123,20.7777,0.00215464,-0.000923699,0.841503,-0.540248,6.87097e+06,18535.3,0,-20.9595,7615.14,0
2.434,0.00717401,0.00921377,20.7948,0.00213914,-0.000945369,0.835845,-0.54896,6.87097e+06,18542.9,0,-20.9681,7615.14,0
2.435,0.00698028,0.00941008,20.8119,0.00212338,-0.00096709,0.830092,-0.557621,6.87097e+06,18550.5,0,-20.9767,7615.14,0
2.436,0.00678236,0.00960112,20.829,0.00210735,-0.00098886,0.824245,-0.566229,6.87097e+06,18558.2,0,-20.9853,7615.14,0
2.437,0.00658035,0.00978676,20.846,0.00209106,-0.00101068,0.818303,-0.574782,6.87097e+06,18565.8,0,-20.994,7615.14,0
2.438,0.00637436,0.00996688,20.8632,0.00207452,-0.00103254,0.812268,-0.58328,6.87097e+06,18573.4,0,-21.0026,7615.14,0
2.439,0.00616451,0.0101414,20.8803,0.00205773,-0.00105444,0.806139,-0.591721,6.87097e+06,18581,0,-21.0112,7615.14,0
2.44,0.00595089,0.0103101,20.8974,0.00204069,-0.00107638,0.799918,-0.600105,6.87097e+06,18588.6,0,-21.0198,7615.14,0
2.441,0.00573364,0.0104729,20.9145,0.00202343,-0.00109836,0.793604,-0.60843,6.87097e+06,18596.2,0,-21.0284,7615.14,0
2.442,0.00551286,0.0106298,20.9316,0.00200593,-0.00112037,0.787198,-0.616696,6.87097e+06,18603.9,0,-21.037,7615.14,0
2.443,0.00528868,0.0107806,20.9488,0.00198821,-0.0011424,0.780701,-0.6249,6.87097e+06,18611.5,0,-21.0456,7615.14,0
2.444,0.00506122,0.0109252,20.9659,0.00197028,-0.00116447,0.774113,-0.633043,6.87097e+06,18619.1,0,-21.0542,7615.14,0
2.445,0.00483061,0.0110636,20.9831,0.00195213,-0.00118656,0.767434,-0.641123,6.87097e+06,18626.7,0,-21.0628,7615.14,0
2.446,0.00459697,0.0111955,21.0002,0.00193378,-0.00120867,0.760666,-0.64914,6.87097e+06,18634.3,0,-21.0715,7615.14,0
2.447,0.00436043,0.011321,21.0174,0.00191523,-0.00123079,0.753808,-0.657091,6.87097e+06,18641.9,0,-21.0801,7615.14,0
2.448,0.00412114,0.0114399,21.0346,0.00189649,-0.00125293,0.746861,-0.664976,6.87097e+06,18649.5,0,-21.0887,7615.14,0
2.449,0.00387922,0.0115521,21.0518,0.00187757,-0.00127507,0.739827,-0.672794,6.87097e+06,18657.2,0,-21.0973,7615.14,0
2.45,0.0036348,0.0116576,21.0689,0.00185847,-0.00129721,0.732704,-0.680544,6.87097e+06,18664.8,0,-21.1059,7615.14,0
2.451,0.00338804,0.0117563,21.0861,0.00183919,-0.00131935,0.725494,-0.688225,6.87097e+06,18672.4,0,-21.1145,7615.14,0
2.452,0.00313906,0.0118481,21.1033,0.00181975,-0.00134148,0.718198,-0.695835,6.87097e+06,18680,0,-21.1231,7615.14,0
2.453,0.00288802,0.0119329,21.1206,0.00180015,-0.00136361,0.710816,-0.703374,6.87097e+06,18687.6,0,-21.1317,7615.14,0
2.454,0.00263505,0.0120107,21.1378,0.00178039,-0.00138571,0.703349,-0.710841,6.87097e+06,18695.2,0,-21.1403,7615.14,0
2.455,0.0023803,0.0120814,21.155,0.00176049,-0.00140779,0.695797,-0.718235,6.87097e+06,18702.8,0,-21.1489,7615.14,0
2.456,0.00212393,0.012145,21.1722,0.00174044,-0.00142984,0.688161,-0.725555,6.87097e+06,18710.5,0,-21.1576,7615.14,0
2.457,0.00186608,0.0122013,21.1895,0.00172026,-0.00145186,0.680442,-0.732799,6.87097e+06,18718.1,0,-21.1662,7615.14,0
2.458,0.0016069,0.0122504,21.2067,0.00169994,-0.00147384,0.67264,-0.739967,6.87097e+06,18725.7,0,-21.1748,7615.14,0
2.459,0.00134655,0.0122922,21.224,0.0016795,-0.00149578,0.664756,-0.747057,6.87097e+06,18733.3,0,-21.1834,7615.14,0
2.46,0.00108518,0.0123266,21.2412,0.00165895,-0.00151766,0.656791,-0.754069,6.87097e+06,18740.9,0,-21.192,7615.14,0
2.461,0.00082294,0.0123536,21.2585,0.00163828,-0.00153948,0.648745,-0.761002,6.87097e+06,18748.5,0,-21.2006,7615.14,0
2.462,0.000559992,0.0123732,21.2757,0.0016175,-0.00156124,0.64062,-0.767855,6.87097e+06,18756.2,0,-21.2092,7615.14,0
2.463,0.000296493,0.0123854,21.293,0.00159663,-0.00158293,0.632416,-0.774626,6.87097e+06,18763.8,0,-21.2178,7615.14,0
2.464,3.25999e-05,0.0123901,21.3103,0.00157565,-0.00160454,0.624133,-0.781315,6.87097e+06,18771.4,0,-21.2264,7615.14,0
2.465,-0.000231527,0.0123872,21.3276,0.00155459,-0.00162607,0.615773,-0.787921,6.87097e+06,18779,0,-21.2351,7615.14,0
2.466,-0.000495727,0.0123769,21.3449,0.00153344,-0.00164751,0.607336,-0.794442,6.87097e+06,18786.6,0,-21.2437,7615.14,0
2.467,-0.000759841,0.012359,21.3622,0.00151221,-0.00166884,0.598823,-0.800879,6.87097e+06,18794.2,0,-21.2523,7615.14,0
2.468,-0.00102371,0.0123336,21.3795,0.0014909,-0.00169008,0.590234,-0.807229,6.87097e+06,18801.8,0,-21.2609,7615.14,0
2.469,-0.00128716,0.0123007,21.3968,0.00146952,-0.0017112,0.581572,-0.813492,6.87097e+06,18809.5,0,-21.2695,7615.14,0
2.47,-0.00155004,0.0122602,21.4142,0.00144808,-0.0017322,0.572835,-0.819667,6.87097e+06,18817.1,0,-21.2781,7615.14,0
2.471,-0.00181219,0.0122121,21.4315,0.00142657,-0.00175307,0.564027,-0.825754,6.87097e+06,18824.7,0,-21.2867,7615.14,0
2.472,-0.00207344,0.0121566,21.4489,0.00140501,-0.00177381,0.555146,-0.83175,6.87097e+06,18832.3,0,-21.2953,7615.14,0
2.473,-0.00233363,0.0120936,21.4662,0.00138339,-0.00179441,0.546194,-0.837656,6.87097e+06,18839.9,0,-21.3039,7615.14,0
2.474,-0.00259259,0.012023,21.4836,0.00136173,-0.00181485,0.537172,-0.84347,6.87097e+06,18847.5,0,-21.3126,7615.14,0
2.475,-0.00285017,0.011945,21.5009,0.00134002,-0.00183514,0.528081,-0.849191,6.87097e+06,18855.2,0,-21.3212,7615.14,0
2.476,-0.00310619,0.0118596,21.5183,0.00131827,-0.00185527,0.518921,-0.854819,6.87097e+06,18862.8,0,-21.3298,7615.14,0
2.477,-0.00336051,0.0117668,21.5357,0.00129648,-0.00187522,0.509694,-0.860353,6.87097e+06,18870.4,0,-21.3384,7615.14,0
2.478,-0.00361295,0.0116667,21.5531,0.00127466,-0.00189499,0.500401,-0.865791,6.87097e+06,18878,0,-21.347,7615.14,0
2.479,-0.00386336,0.0115592,21.5704,0.00125281,-0.00191457,0.491042,-0.871133,6.87097e+06,18885.6,0,-21.3556,7615.14,0
2.48,-0.00411157,0.0114444,21.5878,0.00123094,-0.00193395,0.481618,-0.876378,6.87097e+06,18893.2,0,-21.3642,7615.14,0
2.481,-0.00435743,0.0113225,21.6053,0.00120904,-0.00195313,0.472131,-0.881526,6.87097e+06,18900.8,0,-21.3728,7615.14,0
2.482,-0.00460077,0.0111934,21.6227,0.00118711,-0.0019721,0.46258,-0.886574,6.87097e+06,18908.5,0,-21.3814,7615.14,0
2.483,-0.00484144,0.0110572,21.6401,0.00116518,-0.00199084,0.452969,-0.891524,6.87097e+06,18916.1,0,-21.3901,7615.14,0
